compound_id,target_id,target_name,assay_id,assay_description,standard_type,standard_value,standard_units,pchembl_value,activity_type,document_id,published_year,source
CHEMBL2092927,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900137,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,1.88,nM,8.73,INHIBITION,CHEMBL3800027,2023,ChEMBL
CHEMBL2048177,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900138,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,39.82,nM,7.4,INHIBITION,CHEMBL3800027,2022,ChEMBL
CHEMBL2094986,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900139,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,50.54,nM,7.3,INHIBITION,CHEMBL3800027,2023,ChEMBL
CHEMBL2050236,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900140,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,53.27,nM,7.27,INHIBITION,CHEMBL3800028,2022,ChEMBL
CHEMBL2028917,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900141,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,13.57,nM,7.87,INHIBITION,CHEMBL3800028,2023,ChEMBL
CHEMBL2084167,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900142,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,1.02,nM,8.99,INHIBITION,CHEMBL3800028,2022,ChEMBL
CHEMBL2030976,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900143,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,59.04,nM,7.23,INHIBITION,CHEMBL3800028,2023,ChEMBL
CHEMBL2029401,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900144,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,8399.25,nM,5.08,INHIBITION,CHEMBL3800028,2022,ChEMBL
CHEMBL2033035,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900145,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,4.13,nM,8.38,INHIBITION,CHEMBL3800029,2023,ChEMBL
CHEMBL2063332,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900146,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,27.1,nM,7.57,INHIBITION,CHEMBL3800029,2022,ChEMBL
CHEMBL2066966,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900147,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,9.64,nM,8.02,INHIBITION,CHEMBL3800029,2023,ChEMBL
CHEMBL2065391,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900148,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,1154.9,nM,5.94,INHIBITION,CHEMBL3800029,2022,ChEMBL
CHEMBL2069025,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900149,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,106.92,nM,6.97,INHIBITION,CHEMBL3800029,2023,ChEMBL
CHEMBL2099322,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900150,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,5.08,nM,8.29,INHIBITION,CHEMBL3800030,2022,ChEMBL
CHEMBL2097747,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900151,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,567.92,nM,6.25,INHIBITION,CHEMBL3800030,2023,ChEMBL
CHEMBL2001381,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900152,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,10.8,nM,7.97,INHIBITION,CHEMBL3800030,2022,ChEMBL
CHEMBL2099806,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900153,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,34.33,nM,7.46,INHIBITION,CHEMBL3800030,2023,ChEMBL
CHEMBL2035312,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900154,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,171.63,nM,6.77,INHIBITION,CHEMBL3800030,2022,ChEMBL
CHEMBL2033737,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900155,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,204.29,nM,6.69,INHIBITION,CHEMBL3800031,2023,ChEMBL
CHEMBL2032162,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900156,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,327.96,nM,6.48,INHIBITION,CHEMBL3800031,2022,ChEMBL
CHEMBL2035796,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900157,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,27.44,nM,7.56,INHIBITION,CHEMBL3800031,2023,ChEMBL
CHEMBL2066093,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900158,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,21.06,nM,7.68,INHIBITION,CHEMBL3800031,2022,ChEMBL
CHEMBL2069727,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900159,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,73.63,nM,7.13,INHIBITION,CHEMBL3800031,2023,ChEMBL
CHEMBL2068152,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900160,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,373.37,nM,6.43,INHIBITION,CHEMBL3800032,2022,ChEMBL
CHEMBL2071786,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900161,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,10000.0,nM,5.0,INHIBITION,CHEMBL3800032,2023,ChEMBL
CHEMBL2002083,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900162,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,11.57,nM,7.94,INHIBITION,CHEMBL3800032,2022,ChEMBL
CHEMBL2048892,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900163,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,3.95,nM,8.4,INHIBITION,CHEMBL3800032,2023,ChEMBL
CHEMBL2004142,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900164,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,7.6,nM,8.12,INHIBITION,CHEMBL3800032,2022,ChEMBL
CHEMBL2050951,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900165,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,0.28,nM,9.56,INHIBITION,CHEMBL3800033,2023,ChEMBL
CHEMBL2038073,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900166,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,48.18,nM,7.32,INHIBITION,CHEMBL3800033,2022,ChEMBL
CHEMBL2036498,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900167,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,1.33,nM,8.87,INHIBITION,CHEMBL3800033,2023,ChEMBL
CHEMBL2040132,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900168,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,139.95,nM,6.85,INHIBITION,CHEMBL3800033,2022,ChEMBL
CHEMBL2086941,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900169,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,199.16,nM,6.7,INHIBITION,CHEMBL3800033,2023,ChEMBL
CHEMBL2085366,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900170,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,23.84,nM,7.62,INHIBITION,CHEMBL3800034,2022,ChEMBL
CHEMBL2072488,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900171,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,0.75,nM,9.12,INHIBITION,CHEMBL3800034,2023,ChEMBL
CHEMBL2019297,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900172,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,61.92,nM,7.21,INHIBITION,CHEMBL3800034,2022,ChEMBL
CHEMBL2074547,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900173,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,1156.62,nM,5.94,INHIBITION,CHEMBL3800034,2023,ChEMBL
CHEMBL2021356,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900174,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,4.14,nM,8.38,INHIBITION,CHEMBL3800034,2022,ChEMBL
CHEMBL2008478,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900175,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,37.83,nM,7.42,INHIBITION,CHEMBL3800035,2023,ChEMBL
CHEMBL2055287,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900176,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,15.89,nM,7.8,INHIBITION,CHEMBL3800035,2022,ChEMBL
CHEMBL2053712,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900177,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,178.56,nM,6.75,INHIBITION,CHEMBL3800035,2023,ChEMBL
CHEMBL2057346,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900178,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,24.36,nM,7.61,INHIBITION,CHEMBL3800035,2022,ChEMBL
CHEMBL2087643,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900179,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,867.52,nM,6.06,INHIBITION,CHEMBL3800035,2023,ChEMBL
CHEMBL2091277,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900180,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,0.42,nM,9.37,INHIBITION,CHEMBL3800036,2022,ChEMBL
CHEMBL2089702,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900181,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,2.63,nM,8.58,INHIBITION,CHEMBL3800036,2023,ChEMBL
CHEMBL2088127,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900182,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,27.05,nM,7.57,INHIBITION,CHEMBL3800036,2022,ChEMBL
CHEMBL2023633,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900183,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,4.44,nM,8.35,INHIBITION,CHEMBL3800036,2023,ChEMBL
CHEMBL2022058,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900184,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,139.17,nM,6.86,INHIBITION,CHEMBL3800036,2022,ChEMBL
CHEMBL2025692,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900185,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,2.95,nM,8.53,INHIBITION,CHEMBL3800037,2023,ChEMBL
CHEMBL2024117,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900186,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,68.36,nM,7.17,INHIBITION,CHEMBL3800037,2022,ChEMBL
CHEMBL2059623,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900187,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,80.1,nM,7.1,INHIBITION,CHEMBL3800037,2023,ChEMBL
CHEMBL2058048,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900188,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,285.18,nM,6.54,INHIBITION,CHEMBL3800037,2022,ChEMBL
CHEMBL2056473,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900189,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,11.92,nM,7.92,INHIBITION,CHEMBL3800037,2023,ChEMBL
CHEMBL2060107,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900190,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,29.91,nM,7.52,INHIBITION,CHEMBL3800038,2022,ChEMBL
CHEMBL2090404,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900191,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,1.22,nM,8.91,INHIBITION,CHEMBL3800038,2023,ChEMBL
CHEMBL2094038,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900192,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,365.08,nM,6.44,INHIBITION,CHEMBL3800038,2022,ChEMBL
CHEMBL2092463,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900193,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,11.79,nM,7.93,INHIBITION,CHEMBL3800038,2023,ChEMBL
CHEMBL2096097,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900194,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,2.05,nM,8.69,INHIBITION,CHEMBL3800038,2022,ChEMBL
CHEMBL2094522,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900195,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,0.08,nM,10.09,INHIBITION,CHEMBL3800039,2023,ChEMBL
CHEMBL2073203,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900196,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,20.21,nM,7.69,INHIBITION,CHEMBL3800039,2022,ChEMBL
CHEMBL2028453,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900197,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,71.31,nM,7.15,INHIBITION,CHEMBL3800039,2023,ChEMBL
CHEMBL2075262,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900198,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,21.46,nM,7.67,INHIBITION,CHEMBL3800039,2022,ChEMBL
CHEMBL2030512,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900199,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,1.52,nM,8.82,INHIBITION,CHEMBL3800039,2023,ChEMBL
CHEMBL2009193,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900200,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,1.52,nM,8.82,INHIBITION,CHEMBL3800040,2022,ChEMBL
CHEMBL2007618,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900201,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,41.5,nM,7.38,INHIBITION,CHEMBL3800040,2023,ChEMBL
CHEMBL2011252,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900202,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,1.6,nM,8.8,INHIBITION,CHEMBL3800040,2022,ChEMBL
CHEMBL2009677,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900203,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,33.33,nM,7.48,INHIBITION,CHEMBL3800040,2023,ChEMBL
CHEMBL2096799,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900204,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,4.56,nM,8.34,INHIBITION,CHEMBL3800040,2022,ChEMBL
CHEMBL2043608,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900205,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,8.98,nM,8.05,INHIBITION,CHEMBL3800041,2023,ChEMBL
CHEMBL2047242,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900206,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,77.94,nM,7.11,INHIBITION,CHEMBL3800041,2022,ChEMBL
CHEMBL2045667,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900207,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,264.49,nM,6.58,INHIBITION,CHEMBL3800041,2023,ChEMBL
CHEMBL2075964,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900208,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,1.92,nM,8.72,INHIBITION,CHEMBL3800041,2022,ChEMBL
CHEMBL2079598,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900209,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,0.95,nM,9.02,INHIBITION,CHEMBL3800041,2023,ChEMBL
CHEMBL2078023,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900210,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,12.48,nM,7.9,INHIBITION,CHEMBL3800042,2022,ChEMBL
CHEMBL2081657,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900211,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,33.43,nM,7.48,INHIBITION,CHEMBL3800042,2023,ChEMBL
CHEMBL2011954,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900212,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,477.57,nM,6.32,INHIBITION,CHEMBL3800042,2022,ChEMBL
CHEMBL2015588,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900213,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,2.05,nM,8.69,INHIBITION,CHEMBL3800042,2023,ChEMBL
CHEMBL2014013,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900214,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,16.47,nM,7.78,INHIBITION,CHEMBL3800042,2022,ChEMBL
CHEMBL2012438,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900215,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,57.4,nM,7.24,INHIBITION,CHEMBL3800043,2023,ChEMBL
CHEMBL2016072,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900216,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,4.25,nM,8.37,INHIBITION,CHEMBL3800043,2022,ChEMBL
CHEMBL2046369,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900217,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,701.42,nM,6.15,INHIBITION,CHEMBL3800043,2023,ChEMBL
CHEMBL2050003,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900218,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,316.47,nM,6.5,INHIBITION,CHEMBL3800043,2022,ChEMBL
CHEMBL2048428,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900219,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,150.57,nM,6.82,INHIBITION,CHEMBL3800043,2023,ChEMBL
CHEMBL2052062,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900220,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,9.68,nM,8.01,INHIBITION,CHEMBL3800044,2022,ChEMBL
CHEMBL2082359,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900221,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,20.91,nM,7.68,INHIBITION,CHEMBL3800044,2023,ChEMBL
CHEMBL2029168,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900222,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,7.33,nM,8.13,INHIBITION,CHEMBL3800044,2022,ChEMBL
CHEMBL2084418,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900223,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,2.46,nM,8.61,INHIBITION,CHEMBL3800044,2023,ChEMBL
CHEMBL2031227,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900224,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,6.72,nM,8.17,INHIBITION,CHEMBL3800044,2022,ChEMBL
CHEMBL2018349,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900225,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,0.4,nM,9.4,INHIBITION,CHEMBL3800045,2023,ChEMBL
CHEMBL2016774,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900226,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,2.47,nM,8.61,INHIBITION,CHEMBL3800045,2022,ChEMBL
CHEMBL2063583,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900227,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,41.72,nM,7.38,INHIBITION,CHEMBL3800045,2023,ChEMBL
CHEMBL2067217,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900228,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,108.47,nM,6.96,INHIBITION,CHEMBL3800045,2022,ChEMBL
CHEMBL2097514,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900229,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,38.95,nM,7.41,INHIBITION,CHEMBL3800045,2023,ChEMBL
CHEMBL2052764,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900230,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,6.17,nM,8.21,INHIBITION,CHEMBL3800046,2022,ChEMBL
CHEMBL2099573,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900231,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,86.2,nM,7.06,INHIBITION,CHEMBL3800046,2023,ChEMBL
CHEMBL2054823,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900232,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,5.77,nM,8.24,INHIBITION,CHEMBL3800046,2022,ChEMBL
CHEMBL2033504,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900233,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,7.67,nM,8.12,INHIBITION,CHEMBL3800046,2023,ChEMBL
CHEMBL2031929,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900234,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,272.55,nM,6.56,INHIBITION,CHEMBL3800046,2022,ChEMBL
CHEMBL2035563,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900235,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,2.59,nM,8.59,INHIBITION,CHEMBL3800047,2023,ChEMBL
CHEMBL2033988,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900236,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,13.57,nM,7.87,INHIBITION,CHEMBL3800047,2022,ChEMBL
CHEMBL2069494,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900237,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,0.46,nM,9.34,INHIBITION,CHEMBL3800047,2023,ChEMBL
CHEMBL2067919,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900238,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,33.07,nM,7.48,INHIBITION,CHEMBL3800047,2022,ChEMBL
CHEMBL2071553,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900239,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,63.56,nM,7.2,INHIBITION,CHEMBL3800047,2023,ChEMBL
CHEMBL2069978,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900240,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,357.83,nM,6.45,INHIBITION,CHEMBL3800048,2022,ChEMBL
CHEMBL2068403,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900241,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,369.66,nM,6.43,INHIBITION,CHEMBL3800048,2023,ChEMBL
CHEMBL2003909,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900242,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,3.55,nM,8.45,INHIBITION,CHEMBL3800048,2022,ChEMBL
CHEMBL2002334,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900243,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,IC50,0.62,nM,9.21,INHIBITION,CHEMBL3800048,2023,ChEMBL
